"ID","Forest","NonForest"
173536,26.64,54.36
173537,70.65,10.35
173538,79.74,1.25999999999999
173539,55.89,25.11
173540,42.57,38.43
173541,25.11,55.89
173542,66.96,14.04
173543,71.1,9.90000000000001
173544,8.64,72.36
173545,21.24,59.76
173546,34.56,46.44
173547,8.55,72.45
173548,0,81
173549,8.82,72.18
173550,0,81
173551,4.95,76.05
173552,0,81
173553,3.96,77.04
173554,7.38,73.62
173555,0,81
173556,0,81
173557,0,81
173558,0,81
173559,0,81
173560,8.73,72.27
173561,0,81
173562,0,81
173563,0,81
173564,0,81
173565,0,81
173566,0,81
173567,8.1,72.9
173568,0,81
173569,0,81
173570,0,81
173571,0,81
173572,0,81
173573,2.52,78.48
173574,0,81
173575,0,81
173576,0,81
173577,0,81
173578,5.4,75.6
173579,12.78,68.22
173580,0,81
173581,0,81
173582,0,81
173583,0,81
173584,0,81
173585,0,81
173586,0,81
173587,0,81
173588,0,81
173589,8.55,72.45
173590,8.55,72.45
173591,17.1,63.9
173592,0,81
173593,0,81
173594,2.52,78.48
173595,12.78,68.22
173596,8.28,72.72
173597,17.19,63.81
173598,10.89,70.11
173599,17.37,63.63
173600,26.1,54.9
173601,28.08,52.92
173602,27.54,53.46
173603,22.41,58.59
173604,48.15,32.85
173605,28.8,52.2
173606,5.58,75.42
173607,23.94,57.06
173608,26.64,54.36
173609,13.23,67.77
173610,6.93,74.07
173611,11.43,69.57
173612,12.6,68.4
173613,14.76,66.24
173614,5.76,75.24
173615,7.92,73.08
173616,4.23,76.77
173617,0,81
173618,0,81
173619,9.72,71.28
173620,11.07,69.93
173621,19.17,61.83
173622,23.58,57.42
173623,11.7,69.3
173624,0,81
173625,0,81
173626,7.38,73.62
173627,4.32,76.68
173628,19.89,61.11
173629,11.34,69.66
173630,23.31,57.69
173631,29.97,51.03
173632,37.98,43.02
173633,35.91,45.09
173634,41.31,39.69
173635,59.49,21.51
173636,46.62,34.38
173637,75.87,5.13000000000001
173638,36.9,44.1
173639,68.76,12.24
173640,39.15,41.85
173641,30.96,50.04
173642,49.86,31.14
173643,33.3,47.7
173644,45,36
173645,54.36,26.64
173646,21.06,59.94
173647,0,81
173648,11.07,69.93
173649,11.07,69.93
173650,34.29,46.71
173651,59.49,21.51
173652,29.97,51.03
173653,27.9,53.1
173654,47.88,33.12
173655,68.49,12.51
173656,58.59,22.41
173657,72.9,8.10000000000001
173658,65.52,15.48
173659,65.88,15.12
173660,68.76,12.24
173661,59.76,21.24
173662,24.75,56.25
173663,32.85,48.15
173664,33.3,47.7
173665,63.27,17.73
173666,47.7,33.3
173667,4.86,76.14
173668,2.97,78.03
173669,25.02,55.98
173670,8.55,72.45
173671,5.31,75.69
173672,55.35,25.65
173673,76.95,4.05000000000001
173674,76.95,4.05
173675,78.3,2.7
173676,78.66,2.34
173677,79.02,1.98000000000002
173678,67.23,13.77
173679,44.19,36.81
173680,40.5,40.5
173681,78.57,2.42999999999999
173682,78.75,2.25
173683,30.24,50.76
173684,27.9,53.1
173685,70.74,10.26
173686,74.88,6.12
173687,79.11,1.89
173688,79.92,1.08000000000001
173689,79.74,1.26000000000001
173690,78.75,2.25
173691,70.92,10.08
173692,60.93,20.07
173693,64.17,16.83
173694,59.04,21.96
173695,40.23,40.77
173696,44.19,36.81
173697,47.34,33.66
173698,15.66,65.34
173699,33.57,47.43
173700,26.46,54.54
173701,11.88,69.12
173702,36.72,44.28
173703,35.82,45.18
173704,71.28,9.72
173705,42.57,38.43
173706,35.37,45.63
173707,69.48,11.52
173708,77.76,3.24000000000001
173709,70.2,10.8
173710,22.95,58.05
173711,8.37,72.63
173712,3.96,77.04
173713,0,81
173714,4.5,76.5
173715,52.02,28.98
173716,35.01,45.99
173717,23.58,57.42
173718,0,81
173719,38.43,42.57
173720,48.42,32.58
173721,49.05,31.95
173722,26.37,54.63
173723,44.01,36.99
173724,17.91,63.09
173725,30.33,50.67
173726,17.55,63.45
173727,23.67,57.33
173728,25.2,55.8
173729,8.46,72.54
173730,30.51,50.49
173731,27.9,53.1
173732,50.58,30.42
173733,38.43,42.57
173734,62.55,18.45
173735,61.65,19.35
173736,51.21,29.79
173737,9,72
173738,33.84,47.16
173739,68.22,12.78
173740,78.3,2.7
173741,78.84,2.16
173742,79.2,1.79999999999998
173743,78.93,2.06999999999999
173744,79.2,1.79999999999998
173745,79.83,1.17
173746,79.56,1.44
173747,78.93,2.06999999999998
173748,79.38,1.62
173749,79.83,1.17
173750,69.84,11.16
173751,58.86,22.14
173752,24.48,56.52
173753,8.01,72.99
173754,41.85,39.15
173755,61.02,19.98
173756,55.89,25.11
173757,8.46,72.54
173758,0,81
173759,9,72
173760,8.55,72.45
173761,0,81
173762,0,81
173763,0,81
173764,0,81
173765,0,81
173766,0,81
174157,26.64,54.36
174158,35.37,45.63
174160,43.29,37.71
174161,47.61,33.39
174162,36.9,44.1
174163,64.71,16.29
174164,62.28,18.72
174165,44.46,36.54
174166,36,45
174167,14.67,66.33
174168,12.87,68.13
174169,23.22,57.78
174170,26.82,54.18
174171,45.45,35.55
174172,0,81
174173,0,81
174174,12.42,68.58
174175,0,81
174176,0,81
174177,19.71,61.29
174178,0,81
174179,0,81
174180,0,81
174181,0,81
174182,0,81
174183,22.32,58.68
174184,0,81
174185,11.7,69.3
174186,18,63
174187,0,81
174188,0,81
174189,0,81
174190,0,81
174191,0,81
174192,0,81
174193,0,81
174194,0,81
174195,0,81
174196,0,81
174197,6.75,74.25
174198,0,81
174199,0,81
174200,0,81
174201,0,81
174202,0,81
174203,0,81
174204,0,81
174205,0,81
174206,0,81
174207,0,81
174208,0,81
174209,0,81
174210,0,81
174211,7.65,73.35
174212,0,81
174213,12.87,68.13
174214,5.76,75.24
174215,0,81
174216,0,81
174217,0,81
174218,13.5,67.5
174219,45,36
174220,27.09,53.91
174221,33.75,47.25
174222,19.89,61.11
174223,24.12,56.88
174224,40.86,40.14
174225,31.59,49.41
174226,26.01,54.99
174227,29.34,51.66
174228,32.76,48.24
174229,23.67,57.33
174230,3.96,77.04
174231,6.03,74.97
174232,25.92,55.08
174233,34.02,46.98
174234,0,81
174235,16.92,64.08
174236,26.46,54.54
174237,6.3,74.7
174238,3.87,77.13
174239,2.52,78.48
174240,0,81
174241,4.41,76.59
174242,9.81,71.19
174243,19.35,61.65
174244,8.28,72.72
174245,18.54,62.46
174246,0,81
174247,5.4,75.6
174248,0,81
174249,4.23,76.77
174250,3.33,77.67
174251,15.75,65.25
174252,31.5,49.5
174253,17.19,63.81
174254,27.9,53.1
174255,45.54,35.46
174256,23.76,57.24
174257,33.39,47.61
174258,69.75,11.25
174259,64.35,16.65
174260,56.16,24.84
174261,29.88,51.12
174262,53.46,27.54
174263,49.05,31.95
174264,25.38,55.62
174265,43.65,37.35
174266,74.34,6.66000000000001
174267,66.06,14.94
174268,53.55,27.45
174269,6.39,74.61
174270,42.75,38.25
174271,34.47,46.53
174272,20.88,60.12
174273,0,81
174274,39.96,41.04
174275,76.05,4.95
174276,41.67,39.33
174277,63.99,17.01
174278,75.42,5.58000000000001
174279,66.24,14.76
174280,62.46,18.54
174281,41.22,39.78
174282,36.54,44.46
174283,75.69,5.31
174284,47.16,33.84
174285,38.34,42.66
174286,26.01,54.99
174287,8.1,72.9
174288,15.21,65.79
174289,58.95,22.05
174290,48.69,32.31
174291,8.64,72.36
174292,49.86,31.14
174293,12.33,68.67
174294,39.15,41.85
174295,64.44,16.56
174296,75.69,5.31
174297,77.4,3.59999999999999
174298,78.57,2.42999999999999
174299,73.89,7.11
174300,76.68,4.31999999999999
174301,79.11,1.89
174302,48.24,32.76
174303,61.02,19.98
174304,78.57,2.43000000000001
174305,65.7,15.3
174306,37.17,43.83
174307,53.19,27.81
174308,57.15,23.85
174309,48.33,32.67
174310,62.37,18.63
174311,80.55,0.450000000000003
174312,71.73,9.27
174313,52.38,28.62
174314,48.42,32.58
174315,36.27,44.73
174316,63.9,17.1
174317,76.95,4.05
174318,35.19,45.81
174319,17.64,63.36
174320,24.57,56.43
174321,41.04,39.96
174322,43.74,37.26
174323,22.59,58.41
174324,26.73,54.27
174325,35.73,45.27
174326,52.29,28.71
174327,20.07,60.93
174328,0,81
174329,0,81
174330,21.42,59.58
174331,69.48,11.52
174332,60.57,20.43
174333,33.66,47.34
174334,0,81
174335,8.37,72.63
174336,14.4,66.6
174337,15.48,65.52
174338,46.17,34.83
174339,39.78,41.22
174340,0,81
174341,10.17,70.83
174342,24.21,56.79
174343,29.07,51.93
174344,30.78,50.22
174345,21.15,59.85
174346,31.05,49.95
174347,17.55,63.45
174348,49.14,31.86
174349,34.56,46.44
174350,31.68,49.32
174351,52.02,28.98
174352,15.3,65.7
174353,35.64,45.36
174354,26.37,54.63
174355,26.28,54.72
174356,52.56,28.44
174357,13.5,67.5
174358,50.58,30.42
174359,34.38,46.62
174360,0,81
174361,25.11,55.89
174362,42.48,38.52
174363,69.3,11.7
174364,53.01,27.99
174365,61.11,19.89
174366,79.2,1.80000000000001
174367,79.92,1.08000000000001
174368,78.75,2.24999999999999
174369,79.47,1.53
174370,73.8,7.2
174371,79.65,1.34999999999999
174372,79.02,1.98
174373,69.66,11.34
174374,25.47,55.53
174375,6.75,74.25
174376,0,81
174377,2.97,78.03
174378,9,72
174379,26.19,54.81
174380,0,81
174381,0,81
174382,0,81
174383,9.9,71.1
174384,11.07,69.93
174385,0,81
174386,0,81
174387,0,81
174388,0,81
174389,0,81
174783,39.87,41.13
174784,51.75,29.25
174785,31.95,49.05
174786,64.98,16.02
174787,61.74,19.26
174788,73.53,7.47
174789,47.34,33.66
174790,44.01,36.99
174791,37.89,43.11
174792,9,72
174793,61.83,19.17
174794,18,63
174795,0,81
174796,0,81
174797,0,81
174798,0,81
174799,8.91,72.09
174800,0,81
174801,0,81
174802,0,81
174803,0,81
174804,0,81
174805,8.64,72.36
174806,8.37,72.63
174807,12.6,68.4
174808,8.82,72.18
174809,0,81
174810,0,81
174811,3.33,77.67
174812,0,81
174813,5.4,75.6
174814,5.4,75.6
174815,0,81
174816,0,81
174817,0,81
174818,0,81
174819,0,81
174820,0,81
174821,0,81
174822,0,81
174823,0,81
174824,0,81
174825,0,81
174826,0,81
174827,0,81
174828,0,81
174829,8.55,72.45
174830,0,81
174831,0,81
174832,0,81
174833,0,81
174834,0,81
174835,0,81
174836,21.33,59.67
174837,16.74,64.26
174838,7.83,73.17
174839,0,81
174840,26.1,54.9
174841,30.33,50.67
174842,54.81,26.19
174843,26.37,54.63
174844,30.06,50.94
174845,53.01,27.99
174846,55.8,25.2
174847,53.28,27.72
174848,32.85,48.15
174849,29.34,51.66
174850,52.74,28.26
174851,31.95,49.05
174852,37.17,43.83
174853,26.55,54.45
174854,19.62,61.38
174855,39.06,41.94
174856,19.89,61.11
174857,8.55,72.45
174858,4.59,76.41
174859,27.63,53.37
174860,0,81
174861,12.24,68.76
174862,3.06,77.94
174863,0,81
174864,13.32,67.68
174865,4.05,76.95
174866,6.93,74.07
174867,0,81
174868,3.96,77.04
174869,8.01,72.99
174870,8.01,72.99
174871,15.39,65.61
174872,14.31,66.69
174873,0,81
174874,2.97,78.03
174875,30.24,50.76
174876,40.59,40.41
174877,39.24,41.76
174878,46.17,34.83
174879,51.3,29.7
174880,25.02,55.98
174881,17.37,63.63
174882,58.14,22.86
174883,61.29,19.71
174884,18.9,62.1
174885,36.18,44.82
174886,47.97,33.03
174887,62.37,18.63
174888,75.33,5.67
174889,58.59,22.41
174890,50.22,30.78
174891,26.01,54.99
174892,48.78,32.22
174893,56.43,24.57
174894,65.7,15.3
174895,68.94,12.06
174896,60.39,20.61
174897,35.73,45.27
174898,35.19,45.81
174899,38.16,42.84
174900,49.41,31.59
174901,65.16,15.84
174902,60.93,20.07
174903,49.95,31.05
174904,69.48,11.52
174905,46.53,34.47
174906,75.42,5.58
174907,67.23,13.77
174908,62.19,18.81
174909,74.7,6.30000000000001
174910,34.29,46.71
174911,13.05,67.95
174912,24.39,56.61
174913,68.67,12.33
174914,64.26,16.74
174915,56.79,24.21
174916,25.83,55.17
174917,33.84,47.16
174918,68.76,12.24
174919,76.32,4.68000000000001
174920,77.49,3.51000000000001
174921,78.66,2.34
174922,77.85,3.14999999999999
174923,73.35,7.65000000000001
174924,69.75,11.25
174925,52.02,28.98
174926,79.29,1.70999999999999
174927,79.2,1.80000000000001
174928,79.92,1.08000000000001
174929,79.2,1.8
174930,73.71,7.29000000000001
174931,70.02,10.98
174932,35.19,45.81
174933,36.81,44.19
174934,57.6,23.4
174935,76.59,4.41
174936,69.75,11.25
174937,42.84,38.16
174938,62.01,18.99
174939,68.49,12.51
174940,73.26,7.73999999999999
174941,56.88,24.12
174942,15.84,65.16
174943,33.21,47.79
174944,41.49,39.51
174945,30.69,50.31
174946,48.33,32.67
174947,17.73,63.27
174948,36.36,44.64
174949,26.37,54.63
174950,25.56,55.44
174951,35.46,45.54
174952,9,72
174953,0,81
174954,55.71,25.29
174955,36.27,44.73
174956,42.12,38.88
174957,15.66,65.34
174958,26.01,54.99
174959,23.22,57.78
174960,34.74,46.26
174961,39.06,41.94
174962,26.73,54.27
174963,15.48,65.52
174964,3.96,77.04
174965,0,81
174966,0,81
174967,15.21,65.79
174968,35.01,45.99
174969,34.2,46.8
174970,44.1,36.9
174971,39.87,41.13
174972,32.67,48.33
174973,40.68,40.32
174974,14.58,66.42
174975,12.24,68.76
174976,17.73,63.27
174977,39.06,41.94
174978,20.52,60.48
174979,51.21,29.79
174980,26.19,54.81
174981,43.56,37.44
174982,28.71,52.29
174983,44.01,36.99
174984,29.52,51.48
174985,38.61,42.39
174986,23.4,57.6
174987,50.67,30.33
174988,61.02,19.98
174989,79.2,1.80000000000001
174990,79.2,1.8
174991,79.38,1.61999999999999
174992,79.29,1.70999999999999
174993,79.74,1.25999999999999
174994,80.01,0.989999999999995
174995,79.56,1.44
174996,78.66,2.34
174997,43.74,37.26
174998,20.25,60.75
174999,0,81
175000,0,81
175001,0,81
175002,0,81
175003,0,81
175004,0,81
175005,0,81
175006,0,81
175007,2.52,78.48
175008,8.55,72.45
175009,0,81
175010,0,81
175011,0,81
175012,0,81
175406,8.46,72.54
175407,74.52,6.48
175408,49.5,31.5
175409,75.78,5.22
175410,60.3,20.7
175411,73.71,7.28999999999999
175412,48.42,32.58
175413,71.73,9.27
175414,67.05,13.95
175415,33.48,47.52
175416,34.56,46.44
175417,3.33,77.67
175418,0,81
175419,8.64,72.36
175420,0,81
175421,0,81
175422,0,81
175423,0,81
175424,8.55,72.45
175425,0,81
175426,0,81
175427,0,81
175428,0,81
175429,1.98,79.02
175430,10.53,70.47
175431,7.38,73.62
175432,0,81
175433,0,81
175434,26.91,54.09
175435,0,81
175436,0,81
175437,9.54,71.46
175438,9,72
175439,4.05,76.95
175440,0,81
175441,0,81
175442,4.77,76.23
175443,6.66,74.34
175444,16.2,64.8
175445,6.75,74.25
175446,0,81
175447,0,81
175448,0,81
175449,0,81
175450,0,81
175451,0,81
175452,0,81
175453,0,81
175454,0,81
175455,0,81
175456,0,81
175457,0,81
175458,9.72,71.28
175459,0,81
175460,0,81
175461,27.9,53.1
175462,8.55,72.45
175463,0,81
175464,25.02,55.98
175465,22.86,58.14
175466,28.98,52.02
175467,35.64,45.36
175468,41.22,39.78
175469,21.87,59.13
175470,48.06,32.94
175471,39.87,41.13
175472,6.39,74.61
175473,28.89,52.11
175474,28.89,52.11
175475,27.81,53.19
175476,17.64,63.36
175477,27.54,53.46
175478,27.54,53.46
175479,19.35,61.65
175480,16.74,64.26
175481,10.08,70.92
175482,4.05,76.95
175483,0,81
175484,5.04,75.96
175485,3.96,77.04
175486,12.51,68.49
175487,10.62,70.38
175488,17.37,63.63
175489,17.1,63.9
175490,8.55,72.45
175491,21.06,59.94
175492,51.21,29.79
175493,48.06,32.94
175494,48.24,32.76
175495,26.37,54.63
175496,26.1,54.9
175497,2.79,78.21
175498,15.93,65.07
175499,0,81
175500,38.79,42.21
175501,29.07,51.93
175502,16.74,64.26
175503,12.96,68.04
175504,0,81
175505,18.45,62.55
175506,28.17,52.83
175507,55.98,25.02
175508,66.96,14.04
175509,14.04,66.96
175510,25.29,55.71
175511,45.9,35.1
175512,3.87,77.13
175513,52.74,28.26
175514,11.07,69.93
175515,55.98,25.02
175516,55.08,25.92
175517,68.76,12.24
175518,73.08,7.91999999999999
175519,62.64,18.36
175520,59.76,21.24
175521,48.33,32.67
175522,59.31,21.69
175523,60.57,20.43
175524,74.7,6.30000000000001
175525,74.7,6.3
175526,62.28,18.72
175527,74.34,6.66
175528,49.23,31.77
175529,72.81,8.19000000000001
175530,75.78,5.22
175531,71.64,9.36
175532,77.22,3.78
175533,77.67,3.33
175534,49.95,31.05
175535,46.26,34.74
175536,38.97,42.03
175537,25.83,55.17
175538,26.28,54.72
175539,28.89,52.11
175540,56.7,24.3
175541,50.58,30.42
175542,76.5,4.5
175543,67.59,13.41
175544,56.7,24.3
175545,69.39,11.61
175546,52.56,28.44
175547,57.96,23.04
175548,47.07,33.93
175549,52.92,28.08
175550,58.14,22.86
175551,80.28,0.719999999999999
175552,65.34,15.66
175553,79.83,1.17000000000002
175554,74.07,6.92999999999999
175555,64.62,16.38
175556,28.98,52.02
175557,31.41,49.59
175558,33.3,47.7
175559,25.11,55.89
175560,18.9,62.1
175561,51.03,29.97
175562,34.11,46.89
175563,31.86,49.14
175564,52.92,28.08
175565,36.36,44.64
175566,17.37,63.63
175567,23.49,57.51
175568,39.06,41.94
175569,43.92,37.08
175570,54.72,26.28
175571,35.28,45.72
175572,34.92,46.08
175573,49.59,31.41
175574,70.56,10.44
175575,42.3,38.7
175576,14.04,66.96
175577,12.51,68.49
175578,50.13,30.87
175579,0,81
175580,11.25,69.75
175581,40.68,40.32
175582,7.29,73.71
175583,27,54
175584,35.73,45.27
175585,47.97,33.03
175586,42.12,38.88
175587,24.84,56.16
175588,8.37,72.63
175589,8.64,72.36
175590,35.91,45.09
175591,61.02,19.98
175592,34.2,46.8
175593,8.91,72.09
175594,24.12,56.88
175595,35.19,45.81
175596,25.83,55.17
175597,22.86,58.14
175598,66.51,14.49
175599,42.21,38.79
175600,31.59,49.41
175601,0,81
175602,61.47,19.53
175603,40.68,40.32
175604,52.38,28.62
175605,43.65,37.35
175606,20.25,60.75
175607,17.28,63.72
175608,61.83,19.17
175609,21.15,59.85
175610,41.4,39.6
175611,69.03,11.97
175612,78.75,2.25
175613,78.75,2.25
175614,79.02,1.97999999999999
175615,78.3,2.7
175616,79.02,1.98
175617,79.56,1.44
175618,78.84,2.15999999999998
175619,71.01,9.98999999999999
175620,64.71,16.29
175621,42.57,38.43
175622,34.47,46.53
175623,24.12,56.88
175624,0,81
175625,0,81
175626,0,81
175627,0,81
175628,0,81
175629,17.64,63.36
175630,0,81
175631,0,81
175632,0,81
175633,10.98,70.02
175634,5.13,75.87
175635,0,81
176030,69.48,11.52
176031,10.98,70.02
176032,79.65,1.34999999999999
176033,68.76,12.24
176034,74.34,6.66000000000001
176035,74.88,6.11999999999999
176036,57.78,23.22
176037,59.22,21.78
176038,42.66,38.34
176039,33.75,47.25
176040,17.1,63.9
176041,10.89,70.11
176042,2.79,78.21
176043,0,81
176044,3.87,77.13
176045,0,81
176046,8.64,72.36
176047,8.64,72.36
176048,9.9,71.1
176049,0,81
176050,4.41,76.59
176051,6.21,74.79
176052,5.58,75.42
176053,0,81
176054,0,81
176055,0,81
176056,0,81
176057,0,81
176058,0,81
176059,3.87,77.13
176060,7.83,73.17
176061,0,81
176062,7.29,73.71
176063,0,81
176064,0,81
176065,0,81
176066,0,81
176067,0,81
176068,4.86,76.14
176069,4.05,76.95
176070,0,81
176071,0,81
176072,0,81
176073,5.04,75.96
176074,0,81
176075,0,81
176076,0,81
176077,0,81
176078,0,81
176079,0,81
176080,0,81
176081,0,81
176082,8.55,72.45
176083,0,81
176084,4.41,76.59
176085,25.56,55.44
176086,27.72,53.28
176087,32.94,48.06
176088,41.31,39.69
176089,35.28,45.72
176090,3.33,77.67
176091,10.89,70.11
176092,10.62,70.38
176093,61.83,19.17
176094,43.92,37.08
176095,8.55,72.45
176096,0,81
176097,18.54,62.46
176098,30.24,50.76
176099,27.27,53.73
176100,21.69,59.31
176101,49.14,31.86
176102,25.38,55.62
176103,4.05,76.95
176104,7.38,73.62
176105,10.44,70.56
176106,0,81
176107,22.05,58.95
176108,0,81
176109,4.77,76.23
176110,4.59,76.41
176111,37.53,43.47
176112,33.12,47.88
176113,24.03,56.97
176114,20.79,60.21
176115,63.54,17.46
176116,64.53,16.47
176117,52.83,28.17
176118,53.82,27.18
176119,61.2,19.8
176120,20.79,60.21
176121,5.04,75.96
176122,8.82,72.18
176123,25.74,55.26
176124,17.28,63.72
176125,21.42,59.58
176126,43.02,37.98
176127,11.07,69.93
176128,27.81,53.19
176129,25.74,55.26
176130,33.39,47.61
176131,63,18
176132,47.07,33.93
176133,36.72,44.28
176134,24.3,56.7
176135,25.74,55.26
176136,52.2,28.8
176137,3.96,77.04
176138,57.24,23.76
176139,67.95,13.05
176140,58.68,22.32
176141,75.42,5.58
176142,65.88,15.12
176143,39.24,41.76
176144,45.45,35.55
176145,19.71,61.29
176146,22.86,58.14
176147,47.25,33.75
176148,66.78,14.22
176149,36.18,44.82
176150,33.21,47.79
176151,46.35,34.65
176152,40.86,40.14
176153,77.13,3.87
176154,73.71,7.29000000000001
176155,68.76,12.24
176156,60.48,20.52
176157,29.61,51.39
176158,3.33,77.67
176159,8.82,72.18
176160,12.51,68.49
176161,8.64,72.36
176162,8.55,72.45
176163,46.44,34.56
176164,68.67,12.33
176165,67.32,13.68
176166,69.21,11.79
176167,53.1,27.9
176168,17.01,63.99
176169,12.33,68.67
176170,30.33,50.67
176171,4.41,76.59
176172,63.36,17.64
176173,52.65,28.35
176174,33.03,47.97
176175,55.26,25.74
176176,79.47,1.52999999999999
176177,74.97,6.03
176178,75.69,5.31
176179,50.22,30.78
176180,44.37,36.63
176181,42.84,38.16
176182,24.75,56.25
176183,26.1,54.9
176184,26.37,54.63
176185,20.52,60.48
176186,26.64,54.36
176187,13.5,67.5
176188,38.79,42.21
176189,26.64,54.36
176190,52.47,28.53
176191,38.43,42.57
176192,61.65,19.35
176193,42.21,38.79
176194,31.59,49.41
176195,17.46,63.54
176196,25.56,55.44
176197,50.94,30.06
176198,52.56,28.44
176199,8.64,72.36
176200,4.23,76.77
176201,47.79,33.21
176202,45.27,35.73
176203,24.66,56.34
176204,45.99,35.01
176205,8.46,72.54
176206,16.02,64.98
176207,16.56,64.44
176208,40.05,40.95
176209,58.95,22.05
176210,4.59,76.41
176211,17.19,63.81
176212,15.93,65.07
176213,48.33,32.67
176214,51.21,29.79
176215,13.14,67.86
176216,0,81
176217,43.11,37.89
176218,50.49,30.51
176219,20.16,60.84
176220,28.89,52.11
176221,46.17,34.83
176222,17.46,63.54
176223,0,81
176224,29.79,51.21
176225,51.39,29.61
176226,47.43,33.57
176227,36.72,44.28
176228,60.3,20.7
176229,55.53,25.47
176230,61.11,19.89
176231,65.52,15.48
176232,48.87,32.13
176233,8.55,72.45
176234,49.59,31.41
176235,78.75,2.25
176236,79.02,1.97999999999999
176237,63.63,17.37
176238,77.4,3.59999999999999
176239,79.83,1.17000000000002
176240,79.83,1.17
176241,79.02,1.97999999999999
176242,79.47,1.52999999999999
176243,69.21,11.79
176244,68.76,12.24
176245,70.92,10.08
176246,32.22,48.78
176247,12.87,68.13
176248,0,81
176249,0,81
176250,0,81
176251,0,81
176252,0,81
176253,0,81
176254,0,81
176255,0,81
176256,8.19,72.81
176257,4.77,76.23
176258,4.23,76.77
176653,36.54,44.46
176654,79.74,1.26000000000001
176655,79.65,1.34999999999999
176656,79.83,1.17
176657,80.01,0.990000000000009
176658,76.32,4.67999999999999
176659,52.65,28.35
176660,73.26,7.74000000000001
176661,70.92,10.08
176662,13.14,67.86
176663,0,81
176664,9.72,71.28
176665,0,81
176666,3.33,77.67
176667,0,81
176668,8.64,72.36
176669,0,81
176670,23.22,57.78
176671,21.69,59.31
176672,8.55,72.45
176673,0,81
176674,0,81
176675,2.97,78.03
176676,0,81
176677,0,81
176678,0,81
176679,0,81
176680,4.86,76.14
176681,4.32,76.68
176682,0,81
176683,19.26,61.74
176684,6.84,74.16
176685,7.29,73.71
176686,3.51,77.49
176687,0,81
176688,8.55,72.45
176689,0,81
176690,0,81
176691,0,81
176692,0,81
176693,0,81
176694,0,81
176695,0,81
176696,0,81
176697,0,81
176698,0,81
176699,0,81
176700,0,81
176701,0,81
176702,0,81
176703,0,81
176704,0,81
176705,0,81
176706,3.96,77.04
176707,7.92,73.08
176708,45.27,35.73
176709,12.24,68.76
176710,17.91,63.09
176711,40.41,40.59
176712,54,27
176713,51.48,29.52
176714,8.55,72.45
176715,0,81
176716,22.68,58.32
176717,24.57,56.43
176718,31.77,49.23
176719,0,81
176720,0,81
176721,1.98,79.02
176722,17.91,63.09
176723,37.62,43.38
176724,44.37,36.63
176725,32.04,48.96
176726,0,81
176727,9.36,71.64
176728,0,81
176729,6.75,74.25
176730,3.96,77.04
176731,0,81
176732,18.18,62.82
176733,16.38,64.62
176734,23.13,57.87
176735,5.04,75.96
176736,0,81
176737,16.11,64.89
176738,54.36,26.64
176739,34.11,46.89
176740,10.71,70.29
176741,53.55,27.45
176742,9.99,71.01
176743,14.67,66.33
176744,31.68,49.32
176745,12.87,68.13
176746,33.12,47.88
176747,49.32,31.68
176748,21.78,59.22
176749,0,81
176750,17.1,63.9
176751,8.55,72.45
176752,71.37,9.63000000000001
176753,76.5,4.5
176754,31.05,49.95
176755,29.61,51.39
176756,8.73,72.27
176757,16.11,64.89
176758,17.37,63.63
176759,67.32,13.68
176760,62.91,18.09
176761,74.97,6.03
176762,75.15,5.84999999999998
176763,61.47,19.53
176764,25.74,55.26
176765,0,81
176766,0,81
176767,0,81
176768,8.55,72.45
176769,3.96,77.04
176770,32.76,48.24
176771,49.68,31.32
176772,68.67,12.33
176773,32.13,48.87
176774,25.56,55.44
176775,26.55,54.45
176776,44.37,36.63
176777,24.48,56.52
176778,36.81,44.19
176779,36,45
176780,0,81
176781,6.48,74.52
176782,17.19,63.81
176783,25.74,55.26
176784,8.64,72.36
176785,21.78,59.22
176786,47.25,33.75
176787,76.77,4.23
176788,78.12,2.88
176789,71.46,9.54000000000001
176790,53.28,27.72
176791,26.73,54.27
176792,11.43,69.57
176793,25.56,55.44
176794,43.56,37.44
176795,33.84,47.16
176796,68.13,12.87
176797,70.83,10.17
176798,72.63,8.37
176799,70.92,10.08
176800,66.6,14.4
176801,59.76,21.24
176802,58.23,22.77
176803,15.12,65.88
176804,19.62,61.38
176805,35.28,45.72
176806,56.79,24.21
176807,29.79,51.21
176808,46.71,34.29
176809,39.06,41.94
176810,12.15,68.85
176811,57.24,23.76
176812,2.97,78.03
176813,16.83,64.17
176814,13.23,67.77
176815,31.41,49.59
176816,51.57,29.43
176817,19.44,61.56
176818,44.46,36.54
176819,60.93,20.07
176820,44.46,36.54
176821,39.96,41.04
176822,5.85,75.15
176823,14.4,66.6
176824,40.86,40.14
176825,28.8,52.2
176826,0,81
176827,17.55,63.45
176828,11.79,69.21
176829,42.39,38.61
176830,8.73,72.27
176831,15.39,65.61
176832,60.21,20.79
176833,24.57,56.43
176834,8.64,72.36
176835,21.6,59.4
176836,32.76,48.24
176837,35.46,45.54
176838,30.78,50.22
176839,25.83,55.17
176840,40.77,40.23
176841,40.32,40.68
176842,24.66,56.34
176843,23.13,57.87
176844,12.24,68.76
176845,50.58,30.42
176846,23.85,57.15
176847,52.56,28.44
176848,66.96,14.04
176849,58.23,22.77
176850,70.56,10.44
176851,23.76,57.24
176852,79.74,1.25999999999999
176853,79.29,1.71000000000001
176854,78.03,2.97
